fuel_efficiency,location,make,price,vechile features,car make,type,model,year,odometer,body,transmission,Number of cylinders,capacity,fuel type
11,SA,2016 Toyota Corolla Hybrid Auto,"25,888","Odometer
4,622 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Hybrid Auto,Corolla,2016,"4,622",Hatch,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Levin ZR Auto,"24,000","Odometer
26,662 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Levin ZR Auto,Corolla,2014,"26,662",Hatch,Automatic,4,1.8,Petrol
11,VIC,2014 Toyota Corolla ZR Auto,"23,980","Odometer
74,344 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla ZR Auto,Corolla,2014,"74,344",Sedan,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"18,888","Odometer
59,015 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"59,015",Sedan,Automatic,4,1.8,Petrol
11,VIC,2015 Toyota Corolla Ascent Auto,"18,888","Odometer
32,531 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"32,531",Hatch,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"15,990","Odometer
45,796 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"45,796",Hatch,Automatic,4,1.8,Petrol
11,WA,2013 Toyota Corolla Ascent Sport Manual,"15,990","Odometer
29,802 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Manual,Corolla,2013,"29,802",Hatch,Manual,4,1.8,Petrol
11,QLD,2014 Toyota Corolla Ascent Auto,"15,990","Odometer
44,799 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"44,799",Hatch,Automatic,4,1.8,Petrol
11,QLD,2013 Toyota Corolla Ascent Auto,"14,990","Odometer
51,824 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2013,"51,824",Sedan,Automatic,4,1.8,Petrol
11,WA,2014 Toyota Corolla Ascent Auto,"14,888","Odometer
52,041 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"52,041",Hatch,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"14,450","Odometer
40,569 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"40,569",Hatch,Automatic,4,1.8,Petrol
11,NT,"2011 Toyota Corolla Ascent Sport Manual 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","13,990","Odometer
77,802 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Sport Manual 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"77,802",Sedan,Manual,4,1.8,Petrol
11,NSW,2009 Toyota Corolla Conquest Auto,"12,990","Odometer
90,115 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,2009,"90,115",Hatch,Automatic,4,1.8,Petrol
11,QLD,"2011 Toyota Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","10,999","Odometer
62,161 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"62,161",Sedan,Automatic,4,1.8,Petrol
11,NSW,2008 Toyota Corolla Ascent Manual,"7,000","Odometer
168,500 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2008,"168,500",Hatch,Manual,4,1.8,Petrol
11,QLD,2004 Toyota Corolla Ascent Auto,"5,200","Odometer
162,340 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2004,"162,340",Sedan,Automatic,4,1.8,Petrol
11,NSW,2015 Toyota Corolla Ascent Manual,"20,988","Odometer
10,222 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2015,"10,222",Sedan,Manual,4,1.8,Petrol
11,VIC,2015 Toyota Corolla Ascent Sport Auto,"20,970","Odometer
36,831 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2015,"36,831",Hatch,Automatic,4,1.8,Petrol
11,NSW,2015 Toyota Corolla Ascent Auto,"18,990","Odometer
30,162 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"30,162",Hatch,Automatic,4,1.8,Petrol
11,QLD,2015 Toyota Corolla Ascent Auto,"18,990","Odometer
21,152 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"21,152",Hatch,Automatic,4,1.8,Petrol
11,NSW,2013 Toyota Corolla Ascent Sport Auto,"16,990","Odometer
50,237 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"50,237",Hatch,Automatic,4,1.8,Petrol
11,NSW,2013 Toyota Corolla Ascent Sport Auto,"16,990","Odometer
30,987 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"30,987",Hatch,Automatic,4,1.8,Petrol
11,SA,2014 Toyota Corolla Ascent Auto,"15,500","Odometer
52,499 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"52,499",Hatch,Automatic,4,1.8,Petrol
11,NSW,2012 Toyota Corolla Ascent Auto,"14,800","Odometer
42,604 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2012,"42,604",Hatch,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Auto,"14,488","Odometer
49,710 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"49,710",Hatch,Automatic,4,1.8,Petrol
11,QLD,2005 Toyota Corolla Ascent Manual,"8,990","Odometer
166,172 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2005,"166,172",Hatch,Manual,4,1.8,Petrol
11,VIC,2007 Toyota Corolla Ascent Auto,"8,990","Odometer
164,464 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2007,"164,464",Hatch,Automatic,4,1.8,Petrol
11,QLD,2005 Toyota Corolla Ascent Auto,"4,400","Odometer
233,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2005,"233,000",Sedan,Automatic,4,1.8,Petrol
11,SA,1998 Toyota Corolla Conquest Manual,"2,900","Odometer
176,531 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Manual,Corolla,1998,"176,531",Hatch,Manual,4,1.8,Petrol
11,QLD,2015 Toyota Corolla ZR Auto,"24,990","Odometer
30,570 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla ZR Auto,Corolla,2015,"30,570",Sedan,Automatic,4,1.8,Petrol
11,VIC,2015 Toyota Corolla Ascent Sport Auto,"20,888","Odometer
19,263 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2015,"19,263",Hatch,Automatic,4,1.8,Petrol
11,QLD,2015 Toyota Corolla Ascent Auto,"19,790","Odometer
14,999 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"14,999",Sedan,Automatic,4,1.8,Petrol
11,WA,2014 Toyota Corolla Ascent Auto,"18,990","Odometer
40,924 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"40,924",Sedan,Automatic,4,1.8,Petrol
11,NSW,2014 Toyota Corolla Ascent Sport Auto,"16,875","Odometer
40,109 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2014,"40,109",Hatch,Automatic,4,1.8,Petrol
11,NSW,2013 Toyota Corolla Ascent Sport Auto,"15,990","Odometer
68,350 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"68,350",Hatch,Automatic,4,1.8,Petrol
11,NSW,2012 Toyota Corolla Ascent Sport Auto,"15,976","Odometer
80,702 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2012,"80,702",Sedan,Automatic,4,1.8,Petrol
11,ACT,2015 Toyota Corolla Ascent Manual,"15,940","Odometer
46,522 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2015,"46,522",Hatch,Manual,4,1.8,Petrol
11,NSW,2013 Toyota Corolla Ascent Auto,"14,990","Odometer
65,300 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2013,"65,300",Sedan,Automatic,4,1.8,Petrol
11,SA,2008 Toyota Corolla Ascent Auto,"12,990","Odometer
36,884 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2008,"36,884",Hatch,Automatic,4,1.8,Petrol
11,VIC,"2010 Toyota Corolla Conquest Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","12,750","Odometer
104,500 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Conquest Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2010,"104,500",Sedan,Automatic,4,1.8,Petrol
11,QLD,2007 Toyota Corolla Ascent Auto,"10,499","Odometer
75,192 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2007,"75,192",Hatch,Automatic,4,1.8,Petrol
11,NSW,2009 Toyota Corolla Ascent Auto,"9,888","Odometer
120,371 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2009,"120,371",Sedan,Automatic,4,1.8,Petrol
11,NSW,2007 Toyota Corolla Ascent Auto,"9,800","Odometer
72,260 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2007,"72,260",Hatch,Automatic,4,1.8,Petrol
11,NSW,2007 Toyota Corolla Ascent Manual,"8,490","Odometer
172,813 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2007,"172,813",Hatch,Manual,4,1.8,Petrol
11,QLD,2007 Toyota Corolla Ascent Auto,"7,997","Odometer
93,144 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2007,"93,144",Hatch,Automatic,4,1.8,Petrol
11,NSW,2004 Toyota Corolla Ascent Auto,"7,300","Odometer
85,800 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2004,"85,800",Hatch,Automatic,4,1.8,Petrol
11,QLD,2007 Toyota Corolla Ascent Manual,"6,390","Odometer
199,967 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2007,"199,967",Hatch,Manual,4,1.8,Petrol
11,NSW,2015 Toyota Corolla Ascent Auto,"19,990","Odometer
34,570 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"34,570",Hatch,Automatic,4,1.8,Petrol
11,QLD,2015 Toyota Corolla Ascent Auto,"19,290","Odometer
13,602 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2015,"13,602",Hatch,Automatic,4,1.8,Petrol
11,WA,2013 Toyota Corolla Ascent Sport Auto,"17,490","Odometer
28,541 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"28,541",Hatch,Automatic,4,1.8,Petrol
11,QLD,2014 Toyota Corolla Ascent Auto,"15,990","Odometer
43,931 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"43,931",Hatch,Automatic,4,1.8,Petrol
11,NSW,2012 Toyota Corolla Ascent Sport Auto,"13,999","Odometer
51,000 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2012,"51,000",Hatch,Automatic,4,1.8,Petrol
11,NSW,2012 Toyota Corolla Ascent Sport Auto,"13,990","Odometer
80,275 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2012,"80,275",Hatch,Automatic,4,1.8,Petrol
11,VIC,2010 Toyota Corolla Conquest Manual,"13,490","Odometer
89,968 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Manual,Corolla,2010,"89,968",Sedan,Manual,4,1.8,Petrol
11,NSW,2009 Toyota Corolla Conquest Auto,"12,990","Odometer
22,937 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,2009,"22,937",Hatch,Automatic,4,1.8,Petrol
11,NSW,"2011 Toyota Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","11,900","Odometer
74,815 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"74,815",Sedan,Automatic,4,1.8,Petrol
